metadata_index,composer,title,piece_id,performance_path,score_path,file_exists,file_size_bytes,tokenization_success,error_type,error_message,num_raw_notes,num_normalized_notes,num_tokens,num_raw_cc64_events,num_pedal_tokens,num_pedal_zero,num_pedal_full,num_pedal_intermediate,pedal_zero_ratio,pedal_full_ratio,pedal_intermediate_ratio,pedal1_intermediate_ratio,pedal2_intermediate_ratio,pedal3_intermediate_ratio,pedal4_intermediate_ratio,max_sequence_tokens,requires_4096_token_windowing
229,Beethoven,Piano_Sonatas_18-1,piece_5965641b3278d691,Beethoven/Piano_Sonatas/18-1/KOLESO06M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,True,32600,True,,,3319,3319,26552,2916,13276,9173,612,3491,0.690946068092799,0.04609822235613136,0.2629557095510696,0.2600180777342573,0.2654413980114492,0.2660439891533595,0.26031937330521243,26552,True
230,Beethoven,Piano_Sonatas_18-1,piece_5965641b3278d691,Beethoven/Piano_Sonatas/18-1/LeungR02M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,True,39511,True,,,3260,3260,26080,2818,13040,5817,1066,6157,0.44608895705521473,0.08174846625766871,0.4721625766871166,0.47607361963190187,0.47484662576687114,0.4705521472392638,0.46717791411042947,26080,True
231,Beethoven,Piano_Sonatas_18-1,piece_5965641b3278d691,Beethoven/Piano_Sonatas/18-1/Levitsky01.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,True,44432,True,,,3220,3220,25760,4379,12880,2801,1502,8577,0.2174689440993789,0.11661490683229814,0.665916149068323,0.6686335403726708,0.6732919254658385,0.6633540372670808,0.6583850931677019,25760,True
232,Beethoven,Piano_Sonatas_18-1,piece_5965641b3278d691,Beethoven/Piano_Sonatas/18-1/Levitsky05M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,True,30497,True,,,3239,3239,25912,3009,12956,9879,648,2429,0.7625038592158073,0.050015436863229394,0.18748070392096325,0.19079962951528248,0.18771225686940413,0.1889472059277555,0.18246372337141092,25912,True
233,Beethoven,Piano_Sonatas_18-1,piece_5965641b3278d691,Beethoven/Piano_Sonatas/18-1/Smirnov01.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,True,52411,True,,,3208,3208,25664,4782,12832,4253,1805,6774,0.3314370324189526,0.1406639650872818,0.5278990024937655,0.5305486284289277,0.5336658354114713,0.523067331670823,0.5243142144638404,25664,True
234,Beethoven,Piano_Sonatas_18-1,piece_5965641b3278d691,Beethoven/Piano_Sonatas/18-1/ZhangH01.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,True,41698,True,,,3212,3212,25696,2572,12848,5366,994,6488,0.41765255292652553,0.07736612702366127,0.5049813200498132,0.5183686176836861,0.5037359900373599,0.4987546699875467,0.49906600249066,25696,True
235,Beethoven,Piano_Sonatas_18-1,piece_5965641b3278d691,Beethoven/Piano_Sonatas/18-1/ZhangH05M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,True,38830,True,,,3213,3213,25704,3267,12852,9563,836,2453,0.7440865234982882,0.06504824151882975,0.19086523498288205,0.2001244942421413,0.19794584500466852,0.1823840647370059,0.1830065359477124,25704,True
236,Beethoven,Piano_Sonatas_18-2,piece_c0fbc2c272981adf,Beethoven/Piano_Sonatas/18-2/ChenGuang04.mid,Beethoven/Piano_Sonatas/18-2/midi_score.mid,True,38566,True,,,3023,3023,24184,1736,12092,9528,1271,1293,0.7879589811445584,0.10511081706913662,0.106930201786305,0.11015547469401257,0.11412504134965266,0.10453192193185577,0.09890836916969897,24184,True
237,Beethoven,Piano_Sonatas_18-2,piece_c0fbc2c272981adf,Beethoven/Piano_Sonatas/18-2/Schmitt01.mid,Beethoven/Piano_Sonatas/18-2/midi_score.mid,True,23003,True,,,2222,2222,17776,2620,8888,7131,63,1694,0.8023177317731773,0.007088208820882088,0.1905940594059406,0.19081908190819083,0.19666966696669666,0.1863186318631863,0.18856885688568856,17776,True
238,Beethoven,Piano_Sonatas_18-2,piece_c0fbc2c272981adf,Beethoven/Piano_Sonatas/18-2_no_repeat/KOLESO06.mid,Beethoven/Piano_Sonatas/18-2_no_repeat/midi_score.mid,True,19296,True,,,2220,2220,17760,43,8880,8786,51,43,0.9894144144144145,0.0057432432432432436,0.004842342342342342,0.005405405405405406,0.004054054054054054,0.0045045045045045045,0.005405405405405406,17760,True
239,Beethoven,Piano_Sonatas_18-2,piece_c0fbc2c272981adf,Beethoven/Piano_Sonatas/18-2_no_repeat/Schmitt01.mid,Beethoven/Piano_Sonatas/18-2_no_repeat/midi_score.mid,True,23003,True,,,2222,2222,17776,2620,8888,7131,63,1694,0.8023177317731773,0.007088208820882088,0.1905940594059406,0.19081908190819083,0.19666966696669666,0.1863186318631863,0.18856885688568856,17776,True
240,Beethoven,Piano_Sonatas_18-3,piece_62fdfb7c766ca29a,Beethoven/Piano_Sonatas/18-3/ChenGuang05.mid,Beethoven/Piano_Sonatas/18-3/midi_score.mid,True,33505,True,,,1490,1490,11920,3828,5960,1785,1889,2286,0.29949664429530204,0.3169463087248322,0.38355704697986576,0.42348993288590603,0.363758389261745,0.36308724832214767,0.3838926174496644,11920,True
241,Beethoven,Piano_Sonatas_18-3,piece_62fdfb7c766ca29a,Beethoven/Piano_Sonatas/18-3/KOLESO06.mid,Beethoven/Piano_Sonatas/18-3/midi_score.mid,True,32639,True,,,1273,1273,10184,4940,5092,298,216,4578,0.05852317360565593,0.04241948153967007,0.899057344854674,0.9018067556952082,0.8947368421052632,0.8955223880597015,0.9041633935585232,10184,True
242,Beethoven,Piano_Sonatas_18-4,piece_06a1725142cf8d67,Beethoven/Piano_Sonatas/18-4/ChenGuang06M.mid,Beethoven/Piano_Sonatas/18-4/midi_score.mid,True,32291,True,,,3430,3430,27440,2354,13720,8587,3178,1955,0.6258746355685131,0.2316326530612245,0.1424927113702624,0.14402332361516035,0.14868804664723032,0.14052478134110788,0.13673469387755102,27440,True
243,Beethoven,Piano_Sonatas_18-4,piece_06a1725142cf8d67,Beethoven/Piano_Sonatas/18-4/KOLESO06M.mid,Beethoven/Piano_Sonatas/18-4/midi_score.mid,True,29826,True,,,3457,3457,27656,1941,13828,8692,1598,3538,0.6285796933757594,0.11556262655481632,0.25585768006942433,0.2577379230546717,0.25600231414521263,0.2548452415389066,0.2548452415389066,27656,True
244,Beethoven,Piano_Sonatas_2-1,piece_51d2b7fd3b9c6059,Beethoven/Piano_Sonatas/2-1/Kochetkova01.mid,Beethoven/Piano_Sonatas/2-1/midi_score.mid,True,41882,True,,,3069,3069,24552,2408,12276,9315,141,2820,0.7587976539589443,0.011485826001955034,0.22971652003910067,0.22352557836428805,0.23427826653633105,0.2352557836428804,0.22580645161290322,24552,True
245,Beethoven,Piano_Sonatas_2-1,piece_51d2b7fd3b9c6059,Beethoven/Piano_Sonatas/2-1/OUSSET01.mid,Beethoven/Piano_Sonatas/2-1/midi_score.mid,True,28724,True,,,3062,3062,24496,2168,12248,7164,1183,3901,0.5849118223383409,0.09658719790986284,0.3185009797517962,0.3308295231874592,0.3115610711952972,0.31352057478772044,0.31809274983670804,24496,True
246,Beethoven,Piano_Sonatas_2-1,piece_51d2b7fd3b9c6059,Beethoven/Piano_Sonatas/2-1/Yang02.mid,Beethoven/Piano_Sonatas/2-1/midi_score.mid,True,43829,True,,,3050,3050,24400,4284,12200,4928,1820,5452,0.4039344262295082,0.14918032786885246,0.44688524590163936,0.4481967213114754,0.44754098360655736,0.4459016393442623,0.4459016393442623,24400,True
247,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1/HAGINO02.mid,Beethoven/Piano_Sonatas/21-1/midi_score.mid,True,90079,True,,,8565,8565,68520,8431,34260,15381,4768,14111,0.4489492119089317,0.13917104495037946,0.41187974314068887,0.41646234676007005,0.40945709281961473,0.40887332165791007,0.4127262113251605,68520,True
248,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.mid,Beethoven/Piano_Sonatas/21-1/midi_score.mid,True,92107,True,,,8521,8521,68168,9248,34084,4661,5557,23866,0.13675038141063256,0.16303837577749092,0.7002112428118765,0.7056683487853538,0.6974533505457106,0.6980401361342565,0.6996831357821852,68168,True
249,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1/Sekino05M.mid,Beethoven/Piano_Sonatas/21-1/midi_score.mid,True,80737,True,,,6586,6586,52688,10360,26344,3291,3529,19524,0.12492408138475554,0.13395839659884604,0.7411175220163985,0.7406620103249316,0.7408138475554206,0.7423322198603097,0.7406620103249316,52688,True
250,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1/YOO05.mid,Beethoven/Piano_Sonatas/21-1/midi_score.mid,True,81006,True,,,6622,6622,52976,5164,26488,9485,489,16514,0.35808668076109934,0.01846118997281788,0.6234521292660827,0.6245847176079734,0.6209604349139233,0.6235276351555421,0.6247357293868921,52976,True
251,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Dulu01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,106198,True,,,6608,6608,52864,11655,26432,8579,286,17567,0.32456870460048426,0.010820217917675545,0.6646110774818402,0.6657082324455206,0.6634382566585957,0.6643462469733656,0.6649515738498789,52864,True
252,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,57465,True,,,6515,6515,52120,3796,26060,19507,2724,3829,0.748541826554106,0.10452801227935533,0.14693016116653876,0.1516500383729854,0.14504988488104376,0.14535686876438986,0.145663852647736,52120,True
253,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,71809,True,,,6604,6604,52832,8196,26416,16815,2072,7529,0.63654603270745,0.07843731072077528,0.28501665657177466,0.288915808600848,0.2827074500302847,0.2840702604482132,0.2843731072077529,52832,True
254,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Lariviere01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,85109,True,,,6694,6694,53552,6538,26776,13786,4203,8787,0.5148640573648043,0.15696892739766954,0.3281670152375261,0.33492680011951,0.32700926202569464,0.32252763668957274,0.32820436211532716,53552,True
255,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,66640,True,,,6615,6615,52920,5858,26460,14249,5702,6509,0.5385109599395314,0.21549508692365835,0.24599395313681027,0.2503401360544218,0.25124716553287985,0.24096749811035525,0.24142101284958428,52920,True
256,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/MorozovS01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,100028,True,,,6640,6640,53120,9590,26560,8159,3257,15144,0.30719126506024097,0.12262801204819278,0.5701807228915663,0.5757530120481927,0.5716867469879519,0.5644578313253013,0.5688253012048192,53120,True
257,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,80439,True,,,6670,6670,53360,9773,26680,5093,2285,19302,0.19089205397301348,0.08564467766116941,0.7234632683658171,0.7254872563718141,0.724287856071964,0.7238380809595203,0.72023988005997,53360,True
258,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/SEBAST01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,74705,True,,,6590,6590,52720,8430,26360,9576,3001,13783,0.3632776934749621,0.11384673748103187,0.5228755690440061,0.5254931714719272,0.5247344461305008,0.5201820940819424,0.521092564491654,52720,True
259,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Seo01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,102453,True,,,6659,6659,53272,8303,26636,11572,4635,10429,0.43444961705961854,0.17401261450668268,0.39153776843369875,0.3966060970115633,0.3945036792311158,0.38999849827301397,0.38504279921910195,53272,True
260,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Shi02.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,78975,True,,,6626,6626,53008,5524,26504,18110,2718,5676,0.6832930878357983,0.1025505584062783,0.21415635375792333,0.21204346513733777,0.20962873528523995,0.21823121038333837,0.21672200422577725,53008,True
261,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Shychko02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,76026,True,,,6626,6626,53008,6628,26504,2294,7334,16876,0.08655297313613039,0.27671294898883186,0.6367340778750378,0.6396015695744038,0.638394204648355,0.6350739511017205,0.6338665861756716,53008,True
262,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Sladek02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,78714,True,,,6591,6591,52728,9856,26364,5786,3797,16781,0.21946593840084963,0.1440221514186011,0.6365119101805492,0.6437566378394781,0.6372325898953118,0.6316188742224245,0.6334395387649826,52728,True
263,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Song03M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,67864,True,,,6624,6624,52992,6703,26496,1291,4751,20454,0.04872433574879227,0.17931008454106281,0.7719655797101449,0.777475845410628,0.7752113526570048,0.7690217391304348,0.7661533816425121,52992,True
264,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/SunY02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,60724,True,,,6604,6604,52832,5154,26416,13937,7831,4648,0.5275969109630527,0.29644912174439736,0.17595396729254997,0.1727740763173834,0.18201090248334342,0.1773167777104785,0.17171411265899456,52832,True
265,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Sychev01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,108596,True,,,6581,6581,52648,9934,26324,8541,237,17546,0.3244567694879198,0.009003191004406625,0.6665400395076736,0.6710226409360279,0.6655523476675277,0.6632730588056527,0.6663121106214861,52648,True
266,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,82443,True,,,6576,6576,52608,6600,26304,11059,6058,9187,0.4204303527980535,0.2303071776155718,0.3492624695863747,0.3581204379562044,0.3515815085158151,0.3424574209245742,0.3448905109489051,52608,True
267,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff05M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,70435,True,,,6536,6536,52288,7554,26144,12612,3501,10031,0.4824051407588739,0.13391217870257038,0.3836826805385557,0.3840269277845777,0.3828029375764994,0.38540391676866587,0.3824969400244798,52288,True
268,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/ToA02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,72150,True,,,6575,6575,52600,6160,26300,14352,4578,7370,0.545703422053232,0.17406844106463878,0.2802281368821293,0.28760456273764257,0.28091254752851713,0.275893536121673,0.2765019011406844,52600,True
269,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/TongB03M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,80981,True,,,6605,6605,52840,10486,26420,5165,4595,16660,0.19549583648750946,0.1739212717638153,0.6305828917486752,0.637547312641938,0.6302800908402725,0.625435276305829,0.6290688872066617,52840,True
270,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/WangA02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,57219,True,,,6590,6590,52720,4107,26360,17726,4577,4057,0.6724582701062215,0.17363429438543249,0.15390743550834599,0.15766312594840667,0.1559939301972686,0.1526555386949924,0.14931714719271624,52720,True
271,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/YeZ02M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,57654,True,,,6630,6630,53040,3518,26520,12889,10791,2840,0.4860105580693816,0.4069004524886878,0.10708898944193061,0.10407239819004525,0.11689291101055807,0.10693815987933634,0.10045248868778281,53040,True
272,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/ZhangW01M.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,84621,True,,,6625,6625,53000,8827,26500,13908,2267,10325,0.5248301886792452,0.08554716981132075,0.389622641509434,0.393811320754717,0.3870188679245283,0.3888301886792453,0.3888301886792453,53000,True
273,Beethoven,Piano_Sonatas_21-1,piece_24fc2176320cbf55,Beethoven/Piano_Sonatas/21-1_no_repeat/Zuber01.mid,Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,True,94082,True,,,6652,6652,53216,8933,26608,11516,1091,14001,0.43280216476247746,0.04100270595309681,0.5261951292844257,0.527510523150932,0.5258568851473241,0.5251052315093205,0.5263078773301263,53216,True
274,Beethoven,Piano_Sonatas_21-2,piece_968fc80fffd17e8d,Beethoven/Piano_Sonatas/21-2/KimSY03.mid,Beethoven/Piano_Sonatas/21-2/midi_score.mid,True,29580,True,,,490,490,3920,5587,1960,43,571,1346,0.02193877551020408,0.2913265306122449,0.686734693877551,0.6959183673469388,0.6632653061224489,0.6979591836734694,0.689795918367347,3920,False
275,Beethoven,Piano_Sonatas_21-2,piece_968fc80fffd17e8d,Beethoven/Piano_Sonatas/21-2/Sekino05.mid,Beethoven/Piano_Sonatas/21-2/midi_score.mid,True,20570,True,,,492,492,3936,4025,1968,49,1081,838,0.024898373983739838,0.5492886178861789,0.4258130081300813,0.4105691056910569,0.43902439024390244,0.4369918699186992,0.4166666666666667,3936,False
276,Beethoven,Piano_Sonatas_21-2,piece_968fc80fffd17e8d,Beethoven/Piano_Sonatas/21-2/YOO05M.mid,Beethoven/Piano_Sonatas/21-2/midi_score.mid,True,12958,True,,,494,494,3952,2433,1976,23,138,1815,0.011639676113360324,0.06983805668016195,0.9185222672064778,0.917004048582996,0.9048582995951417,0.9251012145748988,0.9271255060728745,3952,False
277,Beethoven,Piano_Sonatas_21-3,piece_ad20992460d1a99f,Beethoven/Piano_Sonatas/21-3/KimSY04M.mid,Beethoven/Piano_Sonatas/21-3/midi_score.mid,True,81547,True,,,7253,7253,58024,9195,29012,8043,8797,12172,0.2772301116779264,0.3032193575072384,0.41955053081483523,0.42285950641114023,0.42037777471391147,0.415414311319454,0.41955053081483523,58024,True
278,Beethoven,Piano_Sonatas_21-3,piece_ad20992460d1a99f,Beethoven/Piano_Sonatas/21-3/Sekino05M.mid,Beethoven/Piano_Sonatas/21-3/midi_score.mid,True,75145,True,,,7148,7148,57184,7346,28592,1708,14085,12799,0.059736989367655285,0.49262031337437046,0.44764269725797423,0.4493564633463906,0.44795747062115276,0.4464185786233912,0.4468382764409625,57184,True
279,Beethoven,Piano_Sonatas_21-3,piece_ad20992460d1a99f,Beethoven/Piano_Sonatas/21-3/YOO05M.mid,Beethoven/Piano_Sonatas/21-3/midi_score.mid,True,64906,True,,,7311,7311,58488,4091,29244,6697,3750,18797,0.22900424018602106,0.12823143208863358,0.6427643277253454,0.6394474080153194,0.6450553959786622,0.6449186157844344,0.6416358911229654,58488,True
280,Beethoven,Piano_Sonatas_22-1,piece_535480de5ef7d47f,Beethoven/Piano_Sonatas/22-1/IVLEVA01.mid,Beethoven/Piano_Sonatas/22-1/midi_score.mid,True,41067,True,,,2978,2978,23824,5263,11912,4579,1431,5902,0.3844022834116857,0.12013096037609133,0.49546675621222297,0.4983210208193418,0.4939556749496306,0.4976494291470786,0.49194089993284085,23824,True
281,Beethoven,Piano_Sonatas_22-1,piece_535480de5ef7d47f,Beethoven/Piano_Sonatas/22-1/KOLESO04M.mid,Beethoven/Piano_Sonatas/22-1/midi_score.mid,True,29187,True,,,3112,3112,24896,2578,12448,6485,1021,4942,0.5209672236503856,0.08202120822622108,0.39701156812339333,0.3981362467866324,0.40424164524421596,0.39203084832904883,0.3936375321336761,24896,True
282,Beethoven,Piano_Sonatas_22-1,piece_535480de5ef7d47f,Beethoven/Piano_Sonatas/22-1/WongDoe01.mid,Beethoven/Piano_Sonatas/22-1/midi_score.mid,True,48402,True,,,3092,3092,24736,4494,12368,7363,1288,3717,0.5953266494178525,0.10413971539456662,0.30053363518758086,0.29689521345407505,0.29948253557567917,0.304980595084088,0.30077619663648125,24736,True
283,Beethoven,Piano_Sonatas_22-2,piece_1f2b81ea0c5aa202,Beethoven/Piano_Sonatas/22-2/KOLESO04M.mid,Beethoven/Piano_Sonatas/22-2/midi_score.mid,True,20987,True,,,2834,2834,22672,778,11336,9339,677,1320,0.8238355681016232,0.059721242060691605,0.11644318983768526,0.1150317572335921,0.11467889908256881,0.11644318983768526,0.11961891319689485,22672,True
284,Beethoven,Piano_Sonatas_23-1,piece_43644711e20c28f4,Beethoven/Piano_Sonatas/23-1/Cai01.mid,Beethoven/Piano_Sonatas/23-1/midi_score.mid,True,71855,True,,,6249,6249,49992,8296,24996,3536,11355,10105,0.14146263402144343,0.4542726836293807,0.40426468234917584,0.4024643943030885,0.4056649063850216,0.40694511121779486,0.40198431749079855,49992,True
285,Beethoven,Piano_Sonatas_23-1,piece_43644711e20c28f4,Beethoven/Piano_Sonatas/23-1/Duepree01.mid,Beethoven/Piano_Sonatas/23-1/midi_score.mid,True,87814,True,,,6349,6349,50792,8702,25396,5090,8422,11884,0.20042526382107417,0.33162702787840603,0.4679477083005198,0.47377539770042526,0.4629075444951961,0.46448259568435973,0.47062529532209796,50792,True
